id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,urls/0,replies_count,retweets_count,likes_count,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,retweet_date,translate,trans_src,trans_dest,photos/0,hashtags/0,hashtags/1,photos/1,photos/2,photos/3,hashtags/2,hashtags/3,hashtags/4,reply_to/0/screen_name,reply_to/0/name,reply_to/0/id,hashtags/5,mentions/0/screen_name,mentions/0/name,mentions/0/id,mentions/1/screen_name,mentions/1/name,mentions/1/id,mentions/2/screen_name,mentions/2/name,mentions/2/id,mentions/3/screen_name,mentions/3/name,mentions/3/id,mentions/4/screen_name,mentions/4/name,mentions/4/id,mentions/5/screen_name,mentions/5/name,mentions/5/id,mentions/6/screen_name,mentions/6/name,mentions/6/id,mentions/7/screen_name,mentions/7/name,mentions/7/id,mentions/8/screen_name,mentions/8/name,mentions/8/id,reply_to/1/screen_name,reply_to/1/name,reply_to/1/id,reply_to/2/screen_name,reply_to/2/name,reply_to/2/id,reply_to/3/screen_name,reply_to/3/name,reply_to/3/id,reply_to/4/screen_name,reply_to/4/name,reply_to/4/id,reply_to/5/screen_name,reply_to/5/name,reply_to/5/id,reply_to/6/screen_name,reply_to/6/name,reply_to/6/id,reply_to/7/screen_name,reply_to/7/name,reply_to/7/id,reply_to/8/screen_name,reply_to/8/name,reply_to/8/id,reply_to/9/screen_name,reply_to/9/name,reply_to/9/id,reply_to/10/screen_name,reply_to/10/name,reply_to/10/id,hashtags/6,urls/1,hashtags/7
1363899874400379000,1363899874400378881,2021-02-23 00:14:04 SE Asia Standard Time,2021-02-23,00:14:04,+0700,1356691546813329400,damaiyantirindu,Rindu Damaiyanti,,Ayo Dukung Pelaksanaan Perpanjangan PPKM Mikro #lawancovid19  https://t.co/W6HZsNcB4A,in,,0,0,0,https://twitter.com/DamaiyantiRindu/status/1363899874400378881,false,,1,https://pbs.twimg.com/media/Eu2LsyeVoAAt0dD.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu2LsyeVoAAt0dD.jpg,lawancovid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363896473394376700,1363896473394376705,2021-02-23 00:00:33 SE Asia Standard Time,2021-02-23,00:00:33,+0700,919102923916787700,sigap88news1,Sigap88news,,"Penerapan PPKM Mikro di Tingkat RT Lamongan Bertambah. Dari 49 RT, Kini Menjadi 87 RT  https://t.co/4Y07NzfEXd",in,http://www.sigap88news.com/2021/02/23/penerapan-ppkm-mikro-di-tingkat-rt-lamongan-bertambah-dari-49-rt-kini-menjadi-87-rt/,0,0,0,https://twitter.com/sigap88news1/status/1363896473394376705,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363894075053629400,1363894075053629447,2021-02-22 23:51:02 SE Asia Standard Time,2021-02-22,23:51:02,+0700,1347779557642756000,gandusari26,polsek_gandusari26,,Polsek Gandusari Polres Blitar melaksanakan Operasi Yustisi Protokol Kesehatan dan Penerapan Pembatasan Kegiatan Masyarakat (PPKM) Mikro dalam Pencegahan Covid-19 di Wilayah Kec Gandusari Kab Blitar   #JawaTimurBangkit #AyoJogoJatim #JatimBermasker #DisiplinProKes #LawanCorona  https://t.co/3jbhT2whd7,in,,0,0,0,https://twitter.com/gandusari26/status/1363894075053629447,false,,1,https://pbs.twimg.com/ext_tw_video_thumb/1363893860137533441/pu/img/B2yGivFRsoGkKW4P.jpg,,,,,,,,,,,,jawatimurbangkit,ayojogojatim,,,,jatimbermasker,disiplinprokes,lawancorona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363893954345771000,1363893954345771010,2021-02-22 23:50:33 SE Asia Standard Time,2021-02-22,23:50:33,+0700,4854436812,beritakaltim2,beritakaltim.co,,"Sepekan PPKM Mikro di Balikpapan, tak Ada Lagi RT Zona Merah  https://t.co/VAQXIdIm80  https://t.co/sZ1dzoMtzI",in,http://dlvr.it/RtFKZG,0,0,1,https://twitter.com/beritakaltim2/status/1363893954345771010,false,,1,https://pbs.twimg.com/media/Eu2GUuNVkAUYs0V.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu2GUuNVkAUYs0V.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363893954136080400,1363893954136080386,2021-02-22 23:50:33 SE Asia Standard Time,2021-02-22,23:50:33,+0700,60242057,charlessiahaan,LeCHARLE,,"Sepekan PPKM Mikro di Balikpapan, tak Ada Lagi RT Zona Merah  https://t.co/J3w8nUP1NH  https://t.co/hmlSOKtBcT",in,http://dlvr.it/RtFKYC,0,0,1,https://twitter.com/charlessiahaan/status/1363893954136080386,false,,1,https://pbs.twimg.com/media/Eu2GUtzVoAMSWX0.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu2GUtzVoAMSWX0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363893456448278500,1363893456448278529,2021-02-22 23:48:34 SE Asia Standard Time,2021-02-22,23:48:34,+0700,564951196,idnpublic,IDNpos.com,,"Ikuti PPKM Mikro, DKI Perpanjang PSBB Sampai 8 Maret  https://t.co/GavccQWQne #Terbaru #berita #live #metro",in,http://dlvr.it/RtFKJg,0,0,0,https://twitter.com/idnpublic/status/1363893456448278529,false,,0,,,,,,,,,,,,,terbaru,berita,,,,live,metro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363891562220953600,1363891562220953601,2021-02-22 23:41:02 SE Asia Standard Time,2021-02-22,23:41:02,+0700,919102923916787700,sigap88news1,Sigap88news,,Posko PPKM Mikro Semolowaru Dikunjungi Tim Penilai Kodam Brawijaya  https://t.co/wGGu4riFUw,in,http://www.sigap88news.com/2021/02/22/posko-ppkm-mikro-semolowaru-dikunjungi-tim-penilai-kodam-brawijaya/,0,0,0,https://twitter.com/sigap88news1/status/1363891562220953601,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363891244099756000,1363891244099756036,2021-02-22 23:39:47 SE Asia Standard Time,2021-02-22,23:39:47,+0700,22126902,republikaonline,Republika.co.id,,"Sebelumnya, selama dua pekan kemarin PPKM skala mikro telah diberlakukan  https://t.co/z3XnITtIVp",in,http://republika.co.id/berita//qoxvma349/pemkot-cimahi-lanjutkan-ppkm-mikro-hingga-8-maret,0,0,0,https://twitter.com/republikaonline/status/1363891244099756036,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363891232204681200,1363891232204681216,2021-02-22 23:39:44 SE Asia Standard Time,2021-02-22,23:39:44,+0700,848518021542957000,tandaseru_id,Tanda Seru,,Kasatpol PP Jatim : PPKM Mikro Tidak Ada Saksi Denda  https://t.co/LIZv4BH7yx,in,https://tandaseru.id/kasatpol-pp-jatim-ppkm-mikro-tidak-ada-saksi-denda/,0,0,0,https://twitter.com/Tandaseru_id/status/1363891232204681216,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363890306186272800,1363890306186272777,2021-02-22 23:36:03 SE Asia Standard Time,2021-02-22,23:36:03,+0700,1279077399968137200,polsekcimenyan2,polsekcimenyan86,,"Kapolsek Cimenyan Kompol.Sumi.M,SH Pimpin Pelaksanaan PPKM Berbasih Mikro Bertempat Di Jl. Raya Padasuka No 41 bersama TNI dan Pemerintahan Kecamatan Cimenyan  @polrestabandung  @humaspolda.jabar  @pikiranrakyat  @infobandungraya  @adalahkabbandung  #poldajabar  https://t.co/wiwr2uxMcG",in,,0,0,0,https://twitter.com/polsekcimenyan2/status/1363890306186272777,false,,1,https://pbs.twimg.com/ext_tw_video_thumb/1363890190205378562/pu/img/oBKK9QK2K9X6qMm1.jpg,,,,,,,,,,,,poldajabar,,,,,,,,,,,,humaspolda,humas polda bkl,210603489,pikiranrakyat,#sayapancasilakmubukan,143310678,infobandungraya,infobandungraya,270214433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363890074488688600,1363890074488688640,2021-02-22 23:35:08 SE Asia Standard Time,2021-02-22,23:35:08,+0700,1273206523552882700,polsekwirosari3,Polsek Wirosari,,Posko Pencegahan dan Penanganan Covid 19 PPKM Mikro Ds. Dokoro. Bersama kita cegah penyebaran Covid 19.  https://t.co/Kkkby8rHsv,in,,0,0,2,https://twitter.com/PolsekWirosari3/status/1363890074488688640,false,,1,https://pbs.twimg.com/media/Eu2Cy1DVkAQUTBh.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu2Cy1DVkAQUTBh.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363889501903286300,1363889501903286275,2021-02-22 23:32:51 SE Asia Standard Time,2021-02-22,23:32:51,+0700,848518021542957000,tandaseru_id,Tanda Seru,,Khofifah Pastikan PPKM Mikro Diperpanjang Hingga 8 Maret  https://t.co/RGBZLlnNah,in,https://tandaseru.id/khofifah-pastikan-ppkm-mikro-diperpanjang-hingga-8-maret/,0,0,0,https://twitter.com/Tandaseru_id/status/1363889501903286275,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363889222298439700,1363889222298439683,2021-02-22 23:31:45 SE Asia Standard Time,2021-02-22,23:31:45,+0700,1309370692018647000,herimuktia,herimukti affandi,,"Ops Yustisi Dengan Sasaran PPKM berbasis Mikro Polsek jetis bersama tiga Pilar, Hari ini Senin  22/02/2021 Pkl 20.30 Wib s/d Selesai, berhasil menindak lima (5) orang Pelanggar Protokol Kesehatan. #humaspolsekjetis #PolresMojokertoKota #OpsYustisiProtokolKesehatan #ayojogojetis  https://t.co/WRWPbyHySL",in,,0,0,0,https://twitter.com/HerimuktiA/status/1363889222298439683,false,,1,https://pbs.twimg.com/ext_tw_video_thumb/1363889131789541376/pu/img/G9EduJBWBpdlRlW9.jpg,,,,,,,,,,,,humaspolsekjetis,polresmojokertokota,,,,opsyustisiprotokolkesehatan,ayojogojetis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363888283026006000,1363888283026006016,2021-02-22 23:28:01 SE Asia Standard Time,2021-02-22,23:28:01,+0700,2478104214,infopewarta,InfoPewarta,,"Danramil Tarub, Kapolsek serta Camat Tarub Kab Tegal gelar pemantapan PPKM di wilayahnya dengan mengedukasi masyarakat yg berada di 20 Desa Kec Tarub (22/2)  @pendim_tegal @tegal_warta #PPKMMikro @KecTarub #covid19 #tegal #slawi #JatengLawanCorona  https://t.co/aykNe2fcH6",in,,0,3,7,https://twitter.com/InfoPewarta/status/1363888283026006016,false,,1,https://pbs.twimg.com/media/Eu2BKf2U4AAYzjs.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu2BKf2U4AAYzjs.jpg,ppkmmikro,covid19,,,,tegal,slawi,jatenglawancorona,,,,,pendim_tegal,kodim 0712/tegal,3839169072,tegal_warta,warta tegal,1354663618051104771,kectarub,kantor kec. tarub,996599765533011969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363887668438818800,1363887668438818816,2021-02-22 23:25:34 SE Asia Standard Time,2021-02-22,23:25:34,+0700,1273206523552882700,polsekwirosari3,Polsek Wirosari,,Ops Yustisi Protokol Kesehatan dipimpin Kspkt 3 Polsek Wirosari Bripka Arikal W. Membubarkan remaja yang sedang nongkrong. Mari Patuhi PPKM Mikro.  https://t.co/I4wz1zQDdi,in,,0,0,2,https://twitter.com/PolsekWirosari3/status/1363887668438818816,false,,1,https://pbs.twimg.com/media/Eu2AmxlVEAUNgMr.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu2AmxlVEAUNgMr.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363887537316499500,1363887537316499457,2021-02-22 23:25:03 SE Asia Standard Time,2021-02-22,23:25:03,+0700,1052798082419580900,timescoid,TIMES INDONESIA,,Kemendes PDTT RI Tingkatkan Alokasi Dana Desa untuk Dukung PPKM Mikro  https://t.co/c0kAySsz7p,in,http://dlvr.it/RtFDvk,0,0,0,https://twitter.com/timescoid/status/1363887537316499457,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363886921861095400,1363886921861095428,2021-02-22 23:22:36 SE Asia Standard Time,2021-02-22,23:22:36,+0700,22126902,republikaonline,Republika.co.id,,DIY kembali memperpanjang PPKM Mikro sampai 8 Maret.   https://t.co/TLJUijNPcR,in,http://republika.co.id/berita//qoxutn377/sultan-kasus-covid-19-di-yogya-masih-fluktuatif,0,0,3,https://twitter.com/republikaonline/status/1363886921861095428,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363886403935895600,1363886403935895560,2021-02-22 23:20:33 SE Asia Standard Time,2021-02-22,23:20:33,+0700,71436318,kompastv,KOMPAS TV,,Pemerintah Klaim PPKM Mikro Tekan Kasus Corona Indonesia  https://t.co/jVPVcPHrNN  https://t.co/lHiyiwg1Fd,in,http://dlvr.it/RtFD3n,2,1,12,https://twitter.com/KompasTV/status/1363886403935895560,false,,1,https://pbs.twimg.com/media/Eu1_dMGVgAAtH-F.png,,,,,,,,,,,https://pbs.twimg.com/media/Eu1_dMGVgAAtH-F.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363886303096504300,1363886303096504330,2021-02-22 23:20:09 SE Asia Standard Time,2021-02-22,23:20:09,+0700,56891990,ikhwan2a,Ikhwan Nur,,"Ridwan Kamil Sebut PPKM Mikro Bisa Kendalikan Kasus Corona di Jawa Barat – Ridwan Kamil mengatakan, kasus penyebaran Covid-19 di wilayahnya relatif terkendali deng...  https://t.co/4jaZNPTdCr  https://t.co/wGh7iz543S",in,https://nasional.tempo.co/read/1435403/ridwan-kamil-sebut-ppkm-mikro-bisa-kendalikan-kasus-corona-di-jawa-barat,0,0,0,https://twitter.com/ikhwan2a/status/1363886303096504330,false,,1,https://pbs.twimg.com/media/Eu1_XX6WQAI1sK9.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1_XX6WQAI1sK9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363883730385834000,1363883730385833990,2021-02-22 23:09:55 SE Asia Standard Time,2021-02-22,23:09:55,+0700,1182135758993281000,polsek_klaten,Polsek Klaten,,GIAT PPKM MIKRO PEMBAGIAN MASKER DAN HIMBAUAN 5M - BHABINKAMTIBMAS DESA TRUNUH KLATEN SELATAN  #cegahcovid19  #pakaimasker #disiplincegahcorona  https://t.co/VoVLfdc93r,in,,0,0,0,https://twitter.com/polsek_klaten/status/1363883730385833990,false,,1,https://pbs.twimg.com/media/Eu19BFKVoAEhbnh.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu19BFKVoAEhbnh.jpg,cegahcovid19,pakaimasker,,,,disiplincegahcorona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363883465670725600,1363883465670725633,2021-02-22 23:08:52 SE Asia Standard Time,2021-02-22,23:08:52,+0700,1356990411831562200,dionnabura,dionnabura,,Jokowi: PPKM Mikro Lebih Efektif Tekan Kasus Covid-19   https://t.co/NmKFH7yTNq,in,https://www.republika.co.id/berita/qotrhy428/jokowi-ppkm-mikro-lebih-efektif-tekan-kasus-covid19,0,0,1,https://twitter.com/dionnabura/status/1363883465670725633,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363883354207174700,1363883354207174660,2021-02-22 23:08:26 SE Asia Standard Time,2021-02-22,23:08:26,+0700,1222166153318957000,kabarjombangcom,KabarJombang.com,,"#KabarJombang Tiga Hari Terakhir Masa PPKM Mikro, Positif Covid-19 Capai Puluhan Orang  https://t.co/x2zLV8LcnO",in,https://kabarjombang.com/peristiwa/tiga-hari-terakhir-masa-ppkm-mikro-positif-covid-19-capai-puluhan-orang/,0,0,0,https://twitter.com/kabarjombangcom/status/1363883354207174660,false,,0,,,,,,,,,,,,,kabarjombang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363883227392274400,1363883227392274436,2021-02-22 23:07:55 SE Asia Standard Time,2021-02-22,23:07:55,+0700,1298604341234868200,kalibagorpolsek,Polsek Kalibagor,,Kapolsek Ajak Para Kades Sukseskan PPKM Mikro  &gt; selengkapnya di IG polsek_kalibagor dan FB Polsek Kalibagor.  #polsekkalibagor #polrestabanyumas  https://t.co/pMzHPMvs25,in,,0,0,0,https://twitter.com/KalibagorPolsek/status/1363883227392274436,false,,1,https://pbs.twimg.com/media/Eu18RQ7VgAEzoFr.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu18RQ7VgAEzoFr.jpg,polsekkalibagor,polrestabanyumas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363882388091117600,1363882388091117571,2021-02-22 23:04:35 SE Asia Standard Time,2021-02-22,23:04:35,+0700,1356990411831562200,dionnabura,dionnabura,,Jokowi Tegaskan PPKM Skala Mikro Lebih Efektif Tekan Kasus Aktif Covid-19 di Indonesia    https://t.co/eEqITd4Oq6,in,https://www.tribunnews.com/corona/2021/02/21/jokowi-tegaskan-ppkm-skala-mikro-lebih-efektif-tekan-kasus-aktif-covid-19-di-indonesia,0,0,1,https://twitter.com/dionnabura/status/1363882388091117571,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363882263033778200,1363882263033778178,2021-02-22 23:04:05 SE Asia Standard Time,2021-02-22,23:04:05,+0700,1052798082419580900,timescoid,TIMES INDONESIA,,PPKM Mikro di Jatim Berlanjut Sampai 8 Maret 2021  https://t.co/BUvNxPWdSW,in,http://dlvr.it/RtF8dF,0,0,0,https://twitter.com/timescoid/status/1363882263033778178,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363882101771133000,1363881412798119941,2021-02-22 23:03:27 SE Asia Standard Time,2021-02-22,23:03:27,+0700,631673331,dr_notdrs,your son,,@VICE_ID Ppkm mikro,in,,0,0,0,https://twitter.com/dr_notdrs/status/1363882101771132928,false,,0,,,,,,,,,,,,,,,,,,,,,VICE_ID,VICE Indonesia,765149955396734976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363880740946014200,1363880740946014209,2021-02-22 22:58:02 SE Asia Standard Time,2021-02-22,22:58:02,+0700,948819721884860400,kabarrakyatid,Kabar Rakyat ID,,Kapolsek Jemanis Cek Kesiapan Posko PPKM Mikro Geresik  https://t.co/9YM1fjEjFT,in,http://kabarrakyat.id/kapolsek-jemanis-cek-kesiapan-posko-ppkm-mikro-geresik/,0,0,0,https://twitter.com/kabarrakyatid/status/1363880740946014209,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363880477313048600,1363880477313048577,2021-02-22 22:57:00 SE Asia Standard Time,2021-02-22,22:57:00,+0700,969217714421026800,polsekciksel,PolsekCikarangSelatan,,"𝐀𝐩𝐞𝐥 𝐌𝐚𝐥𝐚𝐦  Pimpin Apel malam, Kapolsek Cikarang Selatan sampaikan atensi agar laksanakan Patroli mobile guna antisipasi terjadinya tindak kejahatan dan pengawasan kepatuhan PPKM Mikro  #PakaiMasker  https://t.co/suTWbHpBuK",in,,0,0,0,https://twitter.com/PolsekCikSel/status/1363880477313048577,false,,1,https://pbs.twimg.com/media/Eu16EKQVIAEVR0L.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu16EKQVIAEVR0L.jpg,pakaimasker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363880392667787300,1363880392667787264,2021-02-22 22:56:39 SE Asia Standard Time,2021-02-22,22:56:39,+0700,4771791619,beritacenter,BeritaCenter,,Pemprov DKI Kembali Perpanjang PPKM Mikro Hingga 8 Maret   https://t.co/FZqacOwO6P,in,https://beritacenter.com/news-281816-pemprov-dki-kembali-perpanjang-ppkm-mikro-hingga-8-maret.html,0,0,0,https://twitter.com/BeritaCenter/status/1363880392667787264,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363879752990220300,1363879752990220295,2021-02-22 22:54:07 SE Asia Standard Time,2021-02-22,22:54:07,+0700,1311277553189941200,hendiktimoti,Humas Polsek Magersari,,Ops Yustisi berbasis PPKM mikro Polsek Magesari  beserta tiga pilar hari ini Senin tgl 22/02/2021 pukul 20.30 wib s/d 22.00 wib berhasil menindak 5 orang Pelanggar Protokol Kesehatan #PolresMojokertoKota #OpsYustisiProtokolKesehatan #PolsekMagersari  https://t.co/S3kcE9MiCv,in,,0,0,0,https://twitter.com/HendikTimoti/status/1363879752990220295,false,,1,https://pbs.twimg.com/ext_tw_video_thumb/1363879286155874307/pu/img/KrBV7XFCAbtZp7KQ.jpg,,,,,,,,,,,,polresmojokertokota,opsyustisiprotokolkesehatan,,,,polsekmagersari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363878245209317400,1363878245209317379,2021-02-22 22:48:07 SE Asia Standard Time,2021-02-22,22:48:07,+0700,47274731,okezonenews,Okezone,,Satgas : PPKM Mikro Langkah Tepat Turunkan Kasus Aktif Covid-19 #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional .  https://t.co/7gi52rWvH2,in,https://news.okezone.com/read/2021/02/22/337/2366518/satgas-ppkm-mikro-langkah-tepat-turunkan-kasus-aktif-covid-19,1,2,1,https://twitter.com/okezonenews/status/1363878245209317379,false,,0,,,,,,,,,,,,,lengkapcepatberitanya,beritaterkini,,,,berita,news,beritanasional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363877595826196500,1363877595826196480,2021-02-22 22:45:33 SE Asia Standard Time,2021-02-22,22:45:33,+0700,498237435,kabarsiang,Kabar indonesia,,"Tekan Penyebaran COVID-19, Pemprov DKI Perpanjang PPKM Skala Mikro Mulai Besok  https://t.co/QDY6FX8nHK",in,http://dlvr.it/RtF5Wd,0,0,0,https://twitter.com/KabarSiang/status/1363877595826196480,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363877387688059000,1363877387688058883,2021-02-22 22:44:43 SE Asia Standard Time,2021-02-22,22:44:43,+0700,861408439934767100,lingkarjatimcom,lingkarjatim,,Pemprov Jatim Perpanjang PPKM Mikro Hingga 8 Maret | LingkarJatim -  https://t.co/Zbbwa2w3Er  https://t.co/XPw6tuULbk,in,https://lingkarjatim.com/lingkar-utama/pemprov-jatim-perpanjang-ppkm-mikro-hingga-8-maret/,0,0,0,https://twitter.com/lingkarjatimcom/status/1363877387688058883,false,,1,https://pbs.twimg.com/media/Eu13QWAVkAYq7ew.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu13QWAVkAYq7ew.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363877319459307500,1363877319459307523,2021-02-22 22:44:27 SE Asia Standard Time,2021-02-22,22:44:27,+0700,1186545753243521000,grogolpolsek,Polsek Grogol,,Gabungan Personil Satgas Covid 19 Kecamatan Grogol melaksanakan Operasi Yustisi Protokol kesehatan dan Pendisiplinan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Mikro diwilayah Kec. Grogol guna memutus penyebaran covid - 19 .  #Polisisukoharjo #sukoharjolawancovid19  https://t.co/xsHcsi4f2O,in,,0,0,1,https://twitter.com/GrogolPolsek/status/1363877319459307523,false,,1,https://pbs.twimg.com/media/Eu13Lr3VIAYtIHd.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu13Lr3VIAYtIHd.jpg,polisisukoharjo,sukoharjolawancovid19,https://pbs.twimg.com/media/Eu13L7yUYAAlcVj.jpg,https://pbs.twimg.com/media/Eu13MKXVcAMgx2S.jpg,https://pbs.twimg.com/media/Eu13MYaVgAQnAUi.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363874879662035000,1363874879662034944,2021-02-22 22:34:45 SE Asia Standard Time,2021-02-22,22:34:45,+0700,3235383925,kodim0832,KODIM TIPE A 0832,,"Babinsa Kelurahan Sidosermo Koramil Wonocolo Bersama Bhabinkamtibmas, Kasitrantib Dan Kasatgas Linmas Mengecek Dan Melengkapi Data PPKM Mikro  https://t.co/I1KajTvLcV",in,http://kodim0832sbysel.blogspot.com/2021/02/babinsa-kelurahan-sidosermo-koramil.html,0,0,2,https://twitter.com/kodim0832/status/1363874879662034944,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
